NIT;SUBSECTOR;VENTAS;GASTOFINANCIERO
890805453;PRODUCTOS CERÁMICOS;72717843000;1961756000
890900085;PRODUCTOS CERÁMICOS;127957000000;1600000000
890900120;PRODUCTOS CERÁMICOS;282713000000;3983000000
890900121;PRODUCTOS CERÁMICOS;52675000000;756000000
900184722;PRODUCTOS CERÁMICOS;60904758000;8935370000
900208445;PRODUCTOS CERÁMICOS;115931358000;9145023000
800114766;PRODUCTOS LÁCTEOS;185523351000;2640147000
800142820;PRODUCTOS LÁCTEOS;49073426000;86256000
800245795;PRODUCTOS LÁCTEOS;250842033000;85095000
805025961;PRODUCTOS LÁCTEOS;38026067000;193389000
830507278;PRODUCTOS LÁCTEOS;296317331000;6495656000
860004922;PRODUCTOS LÁCTEOS;718920111000;29346066000
860025900;PRODUCTOS LÁCTEOS;1625894000000;41205000000
860053831;PRODUCTOS LÁCTEOS;99914946000;1932205000
860401826;PRODUCTOS LÁCTEOS;116260524000;1237410000
890110964;PRODUCTOS LÁCTEOS;141808213000;867493000
890800252;PRODUCTOS LÁCTEOS;83251235000;1188000000
890903711;PRODUCTOS LÁCTEOS;135112734000;121419000
890904478;PRODUCTOS LÁCTEOS;2026549422000;8836075000
890920001;PRODUCTOS LÁCTEOS;33394589000;35216000
900031833;PRODUCTOS LÁCTEOS;11191864000;813023000
900081422;PRODUCTOS LÁCTEOS;39226140000;189200000
900226833;PRODUCTOS LÁCTEOS;15091134000;569569000
900497538;PRODUCTOS LÁCTEOS;44521062000;17493000
800189687;PRODUCTOS METÁLICOS;103491631000;1144668000
800196263;PRODUCTOS METÁLICOS;39756913000;693562000
804015028;PRODUCTOS METÁLICOS;8504171000;461627000
811000289;PRODUCTOS METÁLICOS;9174081000;129553000
811000506;PRODUCTOS METÁLICOS;24199398000;17973000
811000831;PRODUCTOS METÁLICOS;36249877000;192704000
811017646;PRODUCTOS METÁLICOS;12806031000;49587000
817000717;PRODUCTOS METÁLICOS;17680308000;501610000
817000790;PRODUCTOS METÁLICOS;103415482000;2454007000
817000865;PRODUCTOS METÁLICOS;31129649000;1544835000
830015914;PRODUCTOS METÁLICOS;31626504000;1663032000
830021253;PRODUCTOS METÁLICOS;196061821000;372845000
830082285;PRODUCTOS METÁLICOS;33475847000;781956000
860002119;PRODUCTOS METÁLICOS;78194914000;1190796000
860002291;PRODUCTOS METÁLICOS;80338605000;526787000
860007668;PRODUCTOS METÁLICOS;175952366000;3016443000
860009826;PRODUCTOS METÁLICOS;50293967000;1522000
860013809;PRODUCTOS METÁLICOS;89758643000;2087617000
860016310;PRODUCTOS METÁLICOS;47867989000;249124000
860023525;PRODUCTOS METÁLICOS;31806465000;2814017000
860026958;PRODUCTOS METÁLICOS;50658062000;939817000
860034944;PRODUCTOS METÁLICOS;353808452000;13925962000
860055558;PRODUCTOS METÁLICOS;24837827000;1107542000
860525156;PRODUCTOS METÁLICOS;3227126000;499981000
860526606;PRODUCTOS METÁLICOS;62419501000;132048000
890209612;PRODUCTOS METÁLICOS;183722936000;61816000
890300213;PRODUCTOS METÁLICOS;186744732000;3029807000
890300534;PRODUCTOS METÁLICOS;53131234000;584808000
890300918;PRODUCTOS METÁLICOS;19493553000;727704000
890305501;PRODUCTOS METÁLICOS;9860382000;68655000
890311274;PRODUCTOS METÁLICOS;105844375000;2065180000
890311366;PRODUCTOS METÁLICOS;49423587000;222894000
890800413;PRODUCTOS METÁLICOS;43110216000;1323527000
890802586;PRODUCTOS METÁLICOS;141195220000;2159151000
890804199;PRODUCTOS METÁLICOS;159611817000;824515000
890807976;PRODUCTOS METÁLICOS;67328906000;82439000
890900098;PRODUCTOS METÁLICOS;123132462000;2474713000
890900104;PRODUCTOS METÁLICOS;19538610000;256951000
890900160;PRODUCTOS METÁLICOS;42247863000;523402000
890900223;PRODUCTOS METÁLICOS;104079061000;2320573000
890900486;PRODUCTOS METÁLICOS;15781205000;629629000
890906145;PRODUCTOS METÁLICOS;11232269000;164241000
890907797;PRODUCTOS METÁLICOS;21041185000;647108000
890914515;PRODUCTOS METÁLICOS;52905069000;1896637000
890932134;PRODUCTOS METÁLICOS;11668860000;401426000
890938783;PRODUCTOS METÁLICOS;105965001000;1304297000
891411213;PRODUCTOS METÁLICOS;18593597000;707320000
900078163;PRODUCTOS METÁLICOS;30860225000;127393000
900447906;PRODUCTOS METÁLICOS;22534552000;1828061000
900710164;PRODUCTOS METÁLICOS;83359046000;1643801000
4005500233;PRODUCTOS METÁLICOS;5896796773580;150232868470
800027867;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;18474813000;16012000
800221789;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;443579461000;11372965000
805003416;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;16697361000;77702000
817000771;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;123034437000;492849000
830010908;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;21030789000;871129000
830022462;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;137319812000;504792000
830039854;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;42125917000;239349000
830071604;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;38422950000;384054000
832010819;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;28288828000;803000
860000896;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;319721599000;35681000
860001978;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;35059490000;592516000
860001999;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;86287663000;433047000
860005062;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;87793478000;2978747000
860005114;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;305774966000;4468731000
860006965;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;62468710000;230776000
860008812;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;37165815000;230081000
860013704;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;160272333000;2327201000
860020439;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;984669885000;9652462000
860030605;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;179964917000;1796430000
860032657;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;22594356000;372255000
860033740;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;121459909000;112106000
860035047;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;128966149000;435035000
860040094;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;187642641000;1545962000
860042141;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;136730000000;11283000000
860052601;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;25367939000;766029000
860056150;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;390522098000;1964380000
860508470;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;78054993000;198440000
890300484;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;60759537000;1105262000
890312652;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;17295971000;44309000
890322007;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;188060828000;5568997000
890900453;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;32937504000;220097000
890903310;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;315819327000;3747617000
890904138;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;113607000000;402000000
890907566;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;22904326000;1186940000
890926985;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;23634587000;2401304000
891300959;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;315377930000;1606166000
900139273;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;3068000000;3964930000
900343901;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;5524840000;124179000
900345976;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;21165027000;1930740000
900361775;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;12458403000;200932000
4005500019;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;64615769127;6084156660
4006600054;QUÍMICOS BÁSICOS Y OTROS QUÍMICOS;57473365650;1868406800
800051838;REPUESTOS Y CAUCHO;54485680000;387757000
830048362;REPUESTOS Y CAUCHO;29782938000;377794000
830143647;REPUESTOS Y CAUCHO;7495062000;65590000
832000402;REPUESTOS Y CAUCHO;83104174000;91408000
860000596;REPUESTOS Y CAUCHO;55082860000;490811000
860001093;REPUESTOS Y CAUCHO;46185251000;319034000
860001781;REPUESTOS Y CAUCHO;44069517000;1065477000
860002274;REPUESTOS Y CAUCHO;94649435000;1204104000
860004655;REPUESTOS Y CAUCHO;39418632000;604327000
860025998;REPUESTOS Y CAUCHO;22477767000;2650410000
860054886;REPUESTOS Y CAUCHO;92661826000;1428670000
860404848;REPUESTOS Y CAUCHO;24028927000;195753000
860515812;REPUESTOS Y CAUCHO;83710212000;1377079000
860524955;REPUESTOS Y CAUCHO;25664098000;518871000
890101272;REPUESTOS Y CAUCHO;95073367000;720744000
890204814;REPUESTOS Y CAUCHO;203197093000;1506478000
890307671;REPUESTOS Y CAUCHO;44146804000;509945000
890900285;REPUESTOS Y CAUCHO;174974971000;1706306000
890900374;REPUESTOS Y CAUCHO;6765290000;170707000
890934641;REPUESTOS Y CAUCHO;9119591000;124076000
891500202;REPUESTOS Y CAUCHO;68703946000;244899000
900060228;REPUESTOS Y CAUCHO;2089747000;22521000
900447550;REPUESTOS Y CAUCHO;24439444000;812668000
900554691;REPUESTOS Y CAUCHO;26088274000;964641000
800059470;RESINAS PLÁSTICAS;1819579253000;3654118000
806007073;RESINAS PLÁSTICAS;82219174000;317444000
860007277;RESINAS PLÁSTICAS;1052640413000;8627060000
890903474;RESINAS PLÁSTICAS;357014000000;4280000000
900376643;RESINAS PLÁSTICAS;2333314000;74627000
900687925;RESINAS PLÁSTICAS;85860561000;525105000
811019012;SEGUROS;522941772000;4192282000
900382405;SEGUROS;4995090000;6308000
900616549;SEGUROS;1155387000;15965000
32332518;SERVICIOS A EMPRESAS;783723000;7970000
80001234;SERVICIOS A EMPRESAS;37245155801602;773511417703
800008838;SERVICIOS A EMPRESAS;19745519000;16851000
800010866;SERVICIOS A EMPRESAS;76148764000;78267000
800014875;SERVICIOS A EMPRESAS;29896836000;47287000
800017252;SERVICIOS A EMPRESAS;8228000;96000
800019249;SERVICIOS A EMPRESAS;42422766000;6220000
800020719;SERVICIOS A EMPRESAS;69465702000;490881000
800023162;SERVICIOS A EMPRESAS;28768221000;2890872000
800031930;SERVICIOS A EMPRESAS;21320851000;438832000
800035851;SERVICIOS A EMPRESAS;9481640000;110334000
800045577;SERVICIOS A EMPRESAS;51981601000;294795000
800046226;SERVICIOS A EMPRESAS;53214730000;526712000
800057965;SERVICIOS A EMPRESAS;107696466000;1795194000
800064391;SERVICIOS A EMPRESAS;13552536000;174036000
800065539;SERVICIOS A EMPRESAS;30062676000;1522674000
800066123;SERVICIOS A EMPRESAS;69019364000;180367000
800066388;SERVICIOS A EMPRESAS;52280969000;372000
800070993;SERVICIOS A EMPRESAS;48075773000;2422509000
800073584;SERVICIOS A EMPRESAS;40575069000;1660363000
800083486;SERVICIOS A EMPRESAS;32288472000000;463982000000
800086996;SERVICIOS A EMPRESAS;9075410000;28648000
800097956;SERVICIOS A EMPRESAS;27098466000;1460532000
800104552;SERVICIOS A EMPRESAS;27782926000;315710000
800106404;SERVICIOS A EMPRESAS;109699415000;546061000
800113677;SERVICIOS A EMPRESAS;67691244000;1280640000
800133177;SERVICIOS A EMPRESAS;7324574000;901775000
800134536;SERVICIOS A EMPRESAS;86234359000;55092000
800136105;SERVICIOS A EMPRESAS;125401809000;713361000
800137960;SERVICIOS A EMPRESAS;424778671000;3443705000
800142612;SERVICIOS A EMPRESAS;139214522000;1754592000
800143272;SERVICIOS A EMPRESAS;4494000;1234443000
800143844;SERVICIOS A EMPRESAS;927557000;94000
800144934;SERVICIOS A EMPRESAS;103106868000;859443000
800145882;SERVICIOS A EMPRESAS;29077913000;667209000
800148972;SERVICIOS A EMPRESAS;141148801000;737368000
800152488;SERVICIOS A EMPRESAS;29918644000;54199000
800154837;SERVICIOS A EMPRESAS;12407158000;10702000
800155500;SERVICIOS A EMPRESAS;17210864000;99043000
800159100;SERVICIOS A EMPRESAS;205154725000;186766000
800159484;SERVICIOS A EMPRESAS;25526268000;543336000
800162612;SERVICIOS A EMPRESAS;157850719000;1246846000
800166199;SERVICIOS A EMPRESAS;116153414000;1280445000
800167494;SERVICIOS A EMPRESAS;28037859000;192410000
800169794;SERVICIOS A EMPRESAS;21276134000;2497645000
800169799;SERVICIOS A EMPRESAS;41792630000;242382000
800172871;SERVICIOS A EMPRESAS;33405134000;640196000
800175087;SERVICIOS A EMPRESAS;42219109000;32723000
800179412;SERVICIOS A EMPRESAS;61151098000;1528930000
800179414;SERVICIOS A EMPRESAS;24892375000;2077109000
800186284;SERVICIOS A EMPRESAS;61436678000;9103751000
800190858;SERVICIOS A EMPRESAS;22761719000;125525000
800193554;SERVICIOS A EMPRESAS;43439449000;637828000
800201668;SERVICIOS A EMPRESAS;123985594000;3522769000
800201735;SERVICIOS A EMPRESAS;36993527000;40889000
800204462;SERVICIOS A EMPRESAS;99080000000;9794000000
800204625;SERVICIOS A EMPRESAS;16163590000;11000
800205493;SERVICIOS A EMPRESAS;85000;185000
800208660;SERVICIOS A EMPRESAS;34874811000;262207000
800211401;SERVICIOS A EMPRESAS;64213562000;870920000
800217975;SERVICIOS A EMPRESAS;59220524000;72489000
800219876;SERVICIOS A EMPRESAS;28885277000;2571780000
800237475;SERVICIOS A EMPRESAS;48784864000;2211121000
800240450;SERVICIOS A EMPRESAS;59449246000;369567000
800240718;SERVICIOS A EMPRESAS;55061833000;124854000
800240948;SERVICIOS A EMPRESAS;278055000;5308000
800244309;SERVICIOS A EMPRESAS;51863729000;145611000
800250741;SERVICIOS A EMPRESAS;8878521000;135318000
800256291;SERVICIOS A EMPRESAS;1589000;460000
802001223;SERVICIOS A EMPRESAS;42373203000;1963474000
802010216;SERVICIOS A EMPRESAS;16200092000;57919000
802012463;SERVICIOS A EMPRESAS;21053764000;876906000
802019581;SERVICIOS A EMPRESAS;13656469000;88973000
802022016;SERVICIOS A EMPRESAS;17512371000;228648000
802024444;SERVICIOS A EMPRESAS;9581368000;54887000
805005383;SERVICIOS A EMPRESAS;81260798000;222562000
805012526;SERVICIOS A EMPRESAS;22704141000;3812086000
805017272;SERVICIOS A EMPRESAS;5642626000;715785000
806008873;SERVICIOS A EMPRESAS;171947634000;281490000
811003138;SERVICIOS A EMPRESAS;1231614000;457369000
811008963;SERVICIOS A EMPRESAS;297052224000;3607932000
811011779;SERVICIOS A EMPRESAS;372928263000;36602253000
811020576;SERVICIOS A EMPRESAS;21073536000;49000000
820002735;SERVICIOS A EMPRESAS;10352515000;943719000
830000618;SERVICIOS A EMPRESAS;381474000;126000
830000640;SERVICIOS A EMPRESAS;82491558000;511721000
830001637;SERVICIOS A EMPRESAS;77410003000;611512000
830012157;SERVICIOS A EMPRESAS;197844725000;7377647000
830019156;SERVICIOS A EMPRESAS;36828833000;426431000
830020109;SERVICIOS A EMPRESAS;30251048000;537517000
830022196;SERVICIOS A EMPRESAS;57324938000;47650000
830023134;SERVICIOS A EMPRESAS;11680467000;104319000
830039329;SERVICIOS A EMPRESAS;61459117000;359024000
830041054;SERVICIOS A EMPRESAS;97032904000;9070355000
830044545;SERVICIOS A EMPRESAS;37194063000;16144000
830044925;SERVICIOS A EMPRESAS;21014117000;850507000
830045348;SERVICIOS A EMPRESAS;6126192000;211400000
830049916;SERVICIOS A EMPRESAS;37405360000;719526000
830052929;SERVICIOS A EMPRESAS;4797908000;34042000
830055791;SERVICIOS A EMPRESAS;123751446000;701893000
830056418;SERVICIOS A EMPRESAS;45942858000;203373000
830058286;SERVICIOS A EMPRESAS;63796095000;2799989000
830058387;SERVICIOS A EMPRESAS;49037234000;44651000
830059718;SERVICIOS A EMPRESAS;51695141000;1157088000
830060026;SERVICIOS A EMPRESAS;39630602000;205058000
830060858;SERVICIOS A EMPRESAS;9123533000;232173000
830061430;SERVICIOS A EMPRESAS;19400541000;18000000
830061474;SERVICIOS A EMPRESAS;60588309000;3439000
830063265;SERVICIOS A EMPRESAS;1581832000;35065000
830065842;SERVICIOS A EMPRESAS;178142206000;1863421000
830075684;SERVICIOS A EMPRESAS;32736731000;6681548000
830080686;SERVICIOS A EMPRESAS;24078666000;47899000
830089336;SERVICIOS A EMPRESAS;125989547000;2943732000
830097673;SERVICIOS A EMPRESAS;26783152000;2865000
830098273;SERVICIOS A EMPRESAS;77968463000;616771000
830110169;SERVICIOS A EMPRESAS;2937749000;37937000
830111034;SERVICIOS A EMPRESAS;6067541000;908687000
830124633;SERVICIOS A EMPRESAS;41921390000;255107000
830124904;SERVICIOS A EMPRESAS;13471425000;1342522000
830126395;SERVICIOS A EMPRESAS;179189925000;33041000
830130106;SERVICIOS A EMPRESAS;172219834000;3233633000
830131993;SERVICIOS A EMPRESAS;439344442000;103406000
830134991;SERVICIOS A EMPRESAS;25801427000;400135000
830140775;SERVICIOS A EMPRESAS;66963387000;2418000
830501113;SERVICIOS A EMPRESAS;1757113000;718675000
830501504;SERVICIOS A EMPRESAS;1154006000;298000
830506884;SERVICIOS A EMPRESAS;16135856000;112098000
830513238;SERVICIOS A EMPRESAS;81560204000;1286391000
830513773;SERVICIOS A EMPRESAS;122664760000;1144098000
860000656;SERVICIOS A EMPRESAS;183088359000;419876000
860001317;SERVICIOS A EMPRESAS;102433777000;7155812000
860001474;SERVICIOS A EMPRESAS;25971268000;10458168000
860002120;SERVICIOS A EMPRESAS;920976071000;18020820000
860002433;SERVICIOS A EMPRESAS;130557816000;78543000
860002464;SERVICIOS A EMPRESAS;121787878000;64442000
860008068;SERVICIOS A EMPRESAS;94983249000;71364000
860010451;SERVICIOS A EMPRESAS;238873172000;639681000
860012336;SERVICIOS A EMPRESAS;59441160000;237725000
860013951;SERVICIOS A EMPRESAS;208037906000;54435000
860016832;SERVICIOS A EMPRESAS;496951000;15501000
860023264;SERVICIOS A EMPRESAS;92936711000;603244000
860028462;SERVICIOS A EMPRESAS;70834361000;1720965000
860028580;SERVICIOS A EMPRESAS;276880621000;3402095000
860031361;SERVICIOS A EMPRESAS;78709093000;1696990000
860032347;SERVICIOS A EMPRESAS;62396045000;110290000
860033616;SERVICIOS A EMPRESAS;2122969000;122171000
860045379;SERVICIOS A EMPRESAS;107157707000;744810000
860046201;SERVICIOS A EMPRESAS;201125428000;662616000
860046927;SERVICIOS A EMPRESAS;150552762000;598243000
860047372;SERVICIOS A EMPRESAS;11463330000;16989000
860054781;SERVICIOS A EMPRESAS;86905702000;474342000
860054967;SERVICIOS A EMPRESAS;4228709000;79443000
860055182;SERVICIOS A EMPRESAS;51117824000;489037000
860058706;SERVICIOS A EMPRESAS;8017571000;512165000
860058927;SERVICIOS A EMPRESAS;23026852000;127071000
860058975;SERVICIOS A EMPRESAS;177702130000;427647000
860059851;SERVICIOS A EMPRESAS;137998115000;2328839000
860061140;SERVICIOS A EMPRESAS;59824455000;109118000
860061480;SERVICIOS A EMPRESAS;38811954000;55445000
860067479;SERVICIOS A EMPRESAS;53870007000;113651000
860068255;SERVICIOS A EMPRESAS;161573564000;3903519000
860072045;SERVICIOS A EMPRESAS;142358684000;5262170000
860074752;SERVICIOS A EMPRESAS;64286236000;135395000
860090915;SERVICIOS A EMPRESAS;452101119000;3024000000
860091461;SERVICIOS A EMPRESAS;3650787000;223834000
860401191;SERVICIOS A EMPRESAS;53111473000;503105000
860450780;SERVICIOS A EMPRESAS;50751132000;154422000
860502327;SERVICIOS A EMPRESAS;42567468000;535000
860504772;SERVICIOS A EMPRESAS;87210825000;197574000
860507248;SERVICIOS A EMPRESAS;91415589000;1399940000
860515523;SERVICIOS A EMPRESAS;9169509000;821777000
860521035;SERVICIOS A EMPRESAS;24681223000;333220000
860522754;SERVICIOS A EMPRESAS;17768325000;867000000
860524513;SERVICIOS A EMPRESAS;34578013000;1636088000
890101778;SERVICIOS A EMPRESAS;15684686000;107599000
890212212;SERVICIOS A EMPRESAS;95865586000;734450000
890300327;SERVICIOS A EMPRESAS;58191186000;83415000
890301839;SERVICIOS A EMPRESAS;31526681000;6597000
890309556;SERVICIOS A EMPRESAS;435007038000;4852917000
890311341;SERVICIOS A EMPRESAS;112544354000;620141000
890312749;SERVICIOS A EMPRESAS;284983706000;411907000
890312779;SERVICIOS A EMPRESAS;127701602000;658959000
890319494;SERVICIOS A EMPRESAS;37202730000;406604000
890321151;SERVICIOS A EMPRESAS;326835290000;3298197000
890327120;SERVICIOS A EMPRESAS;187853991000;906968000
890333105;SERVICIOS A EMPRESAS;57565448000;49484000
890401802;SERVICIOS A EMPRESAS;168723243000;390000
890404383;SERVICIOS A EMPRESAS;123801655000;1530241000
890900841;SERVICIOS A EMPRESAS;207142000000;1707000000
890905080;SERVICIOS A EMPRESAS;60661087000;123630000
890905686;SERVICIOS A EMPRESAS;12716641000;175502000
890909297;SERVICIOS A EMPRESAS;73460000000;1533000000
890910933;SERVICIOS A EMPRESAS;12100425000;44914000
890911972;SERVICIOS A EMPRESAS;105283058000;558793000
890912140;SERVICIOS A EMPRESAS;17842864000;4599532000
890913183;SERVICIOS A EMPRESAS;48434121000;550536000
890913429;SERVICIOS A EMPRESAS;36081355000;364800000
890913990;SERVICIOS A EMPRESAS;132073415000;54408000
890916883;SERVICIOS A EMPRESAS;194394652000;175804000
890920929;SERVICIOS A EMPRESAS;47651772000;762873000
890922487;SERVICIOS A EMPRESAS;99925264000;805423000
890923569;SERVICIOS A EMPRESAS;5107011000;484500000
890923937;SERVICIOS A EMPRESAS;44972037000;740272000
890924431;SERVICIOS A EMPRESAS;58295076000;124799000
890929315;SERVICIOS A EMPRESAS;21976802000;3307844000
890930022;SERVICIOS A EMPRESAS;91857382000;162592000
890932539;SERVICIOS A EMPRESAS;97738640000;25977000
890936847;SERVICIOS A EMPRESAS;1509210000;1867462000
890937070;SERVICIOS A EMPRESAS;95229327000;337168000
891300245;SERVICIOS A EMPRESAS;20191134000;559784000
900008545;SERVICIOS A EMPRESAS;4657867500;141147500
900018481;SERVICIOS A EMPRESAS;2934034000;76585000
900020466;SERVICIOS A EMPRESAS;113232000;177359000
900042784;SERVICIOS A EMPRESAS;3098500000;14780000
900055296;SERVICIOS A EMPRESAS;8152022000;229751000
900069611;SERVICIOS A EMPRESAS;1903101000;3604000
900081360;SERVICIOS A EMPRESAS;13220306000;1346896000
900089104;SERVICIOS A EMPRESAS;41190377000;241212000
900089825;SERVICIOS A EMPRESAS;151068000000;303000000
900091709;SERVICIOS A EMPRESAS;53726113000;435294000
900093352;SERVICIOS A EMPRESAS;15214837000;42423000
900103457;SERVICIOS A EMPRESAS;92355783000;1383119000
900113435;SERVICIOS A EMPRESAS;63783280000;12248008000
900131471;SERVICIOS A EMPRESAS;19677886000;3037141000
900154981;SERVICIOS A EMPRESAS;16294240000;844389000
900159278;SERVICIOS A EMPRESAS;15522145000;117319000
900166615;SERVICIOS A EMPRESAS;27545136000;93848000
900173404;SERVICIOS A EMPRESAS;4851477000;4660000
900179369;SERVICIOS A EMPRESAS;200892214000;3123620000
900185062;SERVICIOS A EMPRESAS;24387403000;86852000
900190141;SERVICIOS A EMPRESAS;8652573000;239136000
900211457;SERVICIOS A EMPRESAS;92325984000;860914000
900212828;SERVICIOS A EMPRESAS;6496425000;205381000
900237776;SERVICIOS A EMPRESAS;848249000;37164000
900277186;SERVICIOS A EMPRESAS;50715000;11048000
900279984;SERVICIOS A EMPRESAS;31415361000;2723000
900281430;SERVICIOS A EMPRESAS;4200780000;157353000
900282142;SERVICIOS A EMPRESAS;1862872000;416482000
900284394;SERVICIOS A EMPRESAS;3237749000;91150000
900292245;SERVICIOS A EMPRESAS;14135511000;255321000
900300060;SERVICIOS A EMPRESAS;752873000;662000
900307744;SERVICIOS A EMPRESAS;223404000;290733000
900320561;SERVICIOS A EMPRESAS;13220506000;618033000
900323284;SERVICIOS A EMPRESAS;6909394000;87619000
900323853;SERVICIOS A EMPRESAS;265159487000;2113426000
900324055;SERVICIOS A EMPRESAS;70177483000;713124000
900324784;SERVICIOS A EMPRESAS;74768835000;672324000
900327528;SERVICIOS A EMPRESAS;32153710000;450862000
900328416;SERVICIOS A EMPRESAS;603717000;63955000
900331600;SERVICIOS A EMPRESAS;7775095000;1354118000
900345813;SERVICIOS A EMPRESAS;24365752000;310429000
900345838;SERVICIOS A EMPRESAS;7855483000;34254000
900355863;SERVICIOS A EMPRESAS;42085773000;4983408000
900365382;SERVICIOS A EMPRESAS;793069000;8913000
900377163;SERVICIOS A EMPRESAS;191115034000;63591160000
900386202;SERVICIOS A EMPRESAS;317508000;3330000
900396868;SERVICIOS A EMPRESAS;10567823000;40367000
900397060;SERVICIOS A EMPRESAS;615699000;182686000
900413144;SERVICIOS A EMPRESAS;4133210000;22377000
900422154;SERVICIOS A EMPRESAS;6637467000;3000
900422614;SERVICIOS A EMPRESAS;163310000000;58572000000
900426212;SERVICIOS A EMPRESAS;1076968000;9730000
900437650;SERVICIOS A EMPRESAS;145921592000;2037500000
900438928;SERVICIOS A EMPRESAS;7395869000;107983000
900440256;SERVICIOS A EMPRESAS;46959271000;7972000
900440930;SERVICIOS A EMPRESAS;256000000;5288000
900440999;SERVICIOS A EMPRESAS;9607550000;8434000
900445084;SERVICIOS A EMPRESAS;26762405000;54917000
900446431;SERVICIOS A EMPRESAS;17467705000;128723000
900475527;SERVICIOS A EMPRESAS;4256303000;450118000
900475708;SERVICIOS A EMPRESAS;7396000000;153218000
900481464;SERVICIOS A EMPRESAS;3626000;8050000
900491335;SERVICIOS A EMPRESAS;939458000;2220000
900498132;SERVICIOS A EMPRESAS;8325578000;1266967000
900499362;SERVICIOS A EMPRESAS;54124029000;16040000
900518245;SERVICIOS A EMPRESAS;7322456000;381078000
900535917;SERVICIOS A EMPRESAS;38131772000;81426000
900562737;SERVICIOS A EMPRESAS;3055980000;21638000
900563232;SERVICIOS A EMPRESAS;80967660000;12307922000
900569143;SERVICIOS A EMPRESAS;46166599000;28773000
900572445;SERVICIOS A EMPRESAS;72226500000;337457000
900573927;SERVICIOS A EMPRESAS;13289932000;1918624000
900578872;SERVICIOS A EMPRESAS;37027468000;483649000
900579800;SERVICIOS A EMPRESAS;11366782000;2568737000
900596020;SERVICIOS A EMPRESAS;38411414000;1077514000
900616457;SERVICIOS A EMPRESAS;5365944000;4165000
900628917;SERVICIOS A EMPRESAS;5696090000;19644000
900632176;SERVICIOS A EMPRESAS;6422141000;8936000
900633093;SERVICIOS A EMPRESAS;15955000;10405022000
900633782;SERVICIOS A EMPRESAS;6593907000;15519000
900636944;SERVICIOS A EMPRESAS;65506000;581110000
900667464;SERVICIOS A EMPRESAS;8583430000;57661000
900693655;SERVICIOS A EMPRESAS;94035786000;3494348000
900696296;SERVICIOS A EMPRESAS;121652000000;1062000000
900708280;SERVICIOS A EMPRESAS;730592000;47449000
900728654;SERVICIOS A EMPRESAS;31690359000;265669000
900760811;SERVICIOS A EMPRESAS;123280000;14515000
900806600;SERVICIOS A EMPRESAS;694465755000;3169298000
4005500543;SERVICIOS A EMPRESAS;101416000;286452000
4006600153;SERVICIOS A EMPRESAS;22751007500;206797500
50183008670;SERVICIOS A EMPRESAS;284820613000;580970000
50203029134;SERVICIOS A EMPRESAS;659000;126674000
50314007230;SERVICIOS A EMPRESAS;1946468000;1281731000
800024403;SERVICIOS A PERSONAS;4208789000;287212000
800040390;SERVICIOS A PERSONAS;49035627000;393846000
800066199;SERVICIOS A PERSONAS;173164718000;1987695000
800066430;SERVICIOS A PERSONAS;20854420000;29528000
